admission_score,career_admission_age,gender,previous_studies,origins,highschool_grade,career_anonymous_id,GPA,ECTS,stud_career_degree_name,hybrid_teaching,career_start_ay
-0.811033049050978,-0.472368743455413,F,Scientific,OnSite,-0.64804128738707,99290587,NA,0,EP01,0,2019/2020
-0.736699394286063,-0.472368743455413,M,Scientific,OnSite,-1.0859343053215,99291150,NA,0,EP03,0,2019/2020
-0.738490566690036,-0.472368743455413,F,Scientific,OnSite,-0.710597432806275,99288789,NA,0,EP17,0,2019/2020
2.21873507227081,-0.472368743455413,M,Scientific,OnSite,-0.64804128738707,99289720,NA,0,EP18,0,2019/2020
-0.353388499835656,-0.472368743455413,M,Scientific,OnSite,-0.77315357822548,99284810,NA,0,EP04,0,2019/2020
0.411442116661182,-0.472368743455413,F,Scientific,OnSite,-0.710597432806275,99286970,NA,0,EP15,0,2019/2020
-0.078443535825669,-0.472368743455413,F,Scientific,OnSite,-0.27270441487184,99291248,NA,0,EP03,0,2019/2020
-0.667739256733069,-0.472368743455413,M,Scientific,OnSite,-1.39871503241753,99291043,NA,0,EP10,0,2019/2020
-0.797599256021174,-0.472368743455413,M,Scientific,OnSite,-0.960822014483095,99288626,NA,0,EP18,0,2019/2020
0.0182797739889193,-0.472368743455413,M,Scientific,OnSite,-1.52382732325594,99285543,NA,0,EP15,0,2019/2020
-0.814615393858925,0.174975567720871,M,Scientific,OnSite,0.10263245764339,99284947,NA,0,EP04,0,2019/2020
0.366662806561835,0.174975567720871,M,Scientific,Offsite,-0.960822014483095,99284791,NA,0,EP13,0,2019/2020
-0.254874017617094,0.174975567720871,M,Scientific,OnSite,-0.960822014483095,99291118,NA,0,EP19,0,2019/2020
1.3007592152342,0.174975567720871,F,Scientific,OnSite,-0.27270441487184,99291478,NA,0,EP14,0,2019/2020
-0.64714077408737,0.174975567720871,M,Scientific,Offsite,-1.0233781599023,99282919,NA,0,EP16,0,2019/2020
-0.202034431699865,0.174975567720871,M,Scientific,OnSite,-1.46127117783673,99290663,NA,0,EP07,0,2019/2020
-0.546835119464833,0.174975567720871,F,Scientific,OnSite,-0.835709723644685,99291452,NA,0,EP06,0,2019/2020
0.466072874982384,0.174975567720871,F,Scientific,OnSite,-0.335260560291045,99282415,NA,0,EP06,0,2019/2020
0.160677980104841,0.174975567720871,M,Scientific,OnSite,-1.0859343053215,99290722,NA,0,EP02,0,2019/2020
0.542197702151274,0.174975567720871,M,Scientific,OnSite,-1.0233781599023,99288708,NA,0,EP12,0,2019/2020
-0.120536087319055,0.174975567720871,M,Scientific,OnSite,-0.27270441487184,99288537,NA,0,EP15,0,2019/2020
0.273521841555195,0.174975567720871,M,Scientific,OnSite,-0.960822014483095,99291035,NA,0,EP11,0,2019/2020
-0.689233325580755,0.174975567720871,M,Scientific,OnSite,-0.960822014483095,99288862,NA,0,EP06,0,2019/2020
-0.32025181036214,0.174975567720871,F,Scientific,OnSite,-0.585485141967865,99287718,NA,0,EP02,0,2019/2020
-0.635498153461539,0.174975567720871,M,Scientific,OnSite,-0.210148269452635,99291702,NA,0,EP16,0,2019/2020
0.479506668012189,0.174975567720871,M,Scientific,OnSite,-0.89826586906389,99290588,NA,0,EP18,0,2019/2020
